Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;228;"5129";"1249";"0002";10976;"05N8";"Região Sul";"%";81,00;83,00;85,00;86,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Distrito Federal";;16,00;19,00;22,00;26,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado da Bahia";;632,00;758,00;885,00;1.011,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado da Paraíba";;43,00;52,00;61,00;70,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Alagoas";;97,00;117,00;136,00;156,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Goiás";;4.270,00;5.124,00;5.978,00;6.832,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Mato Grosso";;1.257,00;1.508,00;1.760,00;2.011,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Mato Grosso do Sul";;4.248,00;5.098,00;5.947,00;6.797,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Minas Gerais";;7.616,00;9.139,00;10.662,00;12.185,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Pernambuco";;52,00;62,00;72,00;82,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Rondônia";;109,00;130,00;152,00;174,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Roraima";;18,00;22,00;26,00;29,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Santa Catarina";;7.663,00;9.195,00;10.728,00;12.261,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de São Paulo";;10.495,00;12.594,00;14.693,00;16.792,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado de Sergipe";;343,00;412,00;481,00;549,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Acre";;2,00;3,00;3,00;4,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Amapá";;0,00;0,00;1,00;1,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Amazonas";;7,00;8,00;10,00;11,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Ceará";;17,00;21,00;24,00;27,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Espírito Santo";;1.500,00;1.800,00;2.099,00;2.399,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Maranhão";;343,00;412,00;481,00;549,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Pará";;96,00;115,00;135,00;154,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Paraná";;30.114,00;36.137,00;42.160,00;48.183,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Piauí";;113,00;136,00;159,00;181,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Rio de Janeiro";;32,00;38,00;45,00;51,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Rio Grande do Norte";;5,00;5,00;6,00;7,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Rio Grande do Sul";;20.186,00;24.223,00;28.261,00;32.298,00;
2025;229;"1144";"1255";"0007";8776;"06A4";"No Estado do Tocantins";;448,00;537,00;627,00;716,00;
2025;229;"1158";"1318";"0275";9510;"05ZC";"Região Sudeste";"unidade";0,00;2,00;2,00;2,00;
2025;229;"1158";"1318";"0279";9477;"05U9";"Região Centro-Oeste";"unidade";9,00;73,00;83,00;93,00;
2025;229;"1158";"1318";"0279";9477;"05U9";"Região Nordeste";"unidade";26,00;150,00;170,00;190,00;
2025;229;"1158";"1318";"0279";9477;"05U9";"Região Norte";"unidade";9,00;68,00;78,00;88,00;
2025;229;"1158";"1318";"0279";9477;"05U9";"Região Sudeste";"unidade";41,00;220,00;240,00;260,00;
2025;229;"1158";"1318";"0279";9477;"05U9";"Região Sul";"unidade";15,00;74,00;84,00;94,00;
2025;229;"2318";"1263";"0013";9291;"061X";"Região Centro-Oeste";"%";23,10;18,80;19,10;19,30;
2025;229;"2318";"1263";"0013";9291;"061X";"Região Nordeste";"%";25,60;18,20;18,30;18,40;
2025;229;"2318";"1263";"0013";9291;"061X";"Região Norte";"%";32,00;16,20;16,40;16,70;
2025;229;"2318";"1263";"0013";9291;"061X";"Região Sudeste";"%";48,90;39,50;39,60;39,80;
2025;229;"2318";"1263";"0013";9291;"061X";"Região Sul";"%";65,20;47,80;48,00;48,10;
2025;229;"2321";"1270";"0056";8859;"068Y";"Região Nordeste";"unidade";97,00;150,00;170,00;195,00;
2025;229;"2321";"1270";"0056";8859;"068Y";"Região Sudeste";"unidade";0,00;0,00;4,00;4,00;
2025;229;"2321";"1270";"0056";8859;"068Y";"Região Sul";"unidade";3,00;3,00;3,00;3,00;
2025;229;"3106";"1278";"0147";9035;"064K";"Região Centro-Oeste";"km";0,00;1.337,90;3.838,00;3.838,00;
2025;229;"3106";"1278";"0147";9035;"064K";"Região Nordeste";"km";0,00;0,00;511,00;2.899,00;
2025;229;"3106";"1278";"0147";9035;"064K";"Região Norte";"km";0,00;686,70;686,70;686,70;
2025;229;"3106";"1278";"0147";9035;"064K";"Região Sudeste";"km";232,10;1.246,90;1.782,00;1.782,00;
2025;229;"3106";"1278";"0147";9035;"064K";"Região Sul";"km";1.077,20;2.151,10;3.728,00;4.773,00;
2025;229;"3107";"1294";"0122";9012;"074G";"Região Norte";"unidade";4,00;8,00;12,00;14,00;
2025;229;"5113";"1329";"0351";10365;"06GV";"Região Centro-Oeste";;2,00;3,00;3,00;2,00;
2025;229;"5113";"1329";"0351";10365;"06GV";"Região Nordeste";;9,00;14,00;13,00;6,00;
2025;229;"5113";"1329";"0351";10365;"06GV";"Região Norte";;6,00;9,00;9,00;4,00;
2025;229;"5113";"1329";"0351";10365;"06GV";"Região Sudeste";;11,00;19,00;18,00;10,00;
2025;229;"5113";"1329";"0351";10365;"06GV";"Região Sul";;7,00;11,00;11,00;6,00;
2025;229;"5601";"1258";"0407";11119;"05OS";"Região Centro-Oeste";"unidade";3,00;3,00;3,00;4,00;
2025;229;"5601";"1258";"0407";11119;"05OS";"Região Nordeste";"unidade";6,00;6,00;6,00;7,00;
2025;229;"5601";"1258";"0407";11119;"05OS";"Região Norte";"unidade";2,00;5,00;5,00;6,00;
2025;229;"5601";"1258";"0407";11119;"05OS";"Região Sudeste";"unidade";5,00;6,00;6,00;7,00;
2025;229;"5601";"1258";"0407";11119;"05OS";"Região Sul";"unidade";4,00;5,00;5,00;6,00;
2025;229;"5602";"1259";"0399";10126;"05DR";"Região Centro-Oeste";"unidade habitacional";1.964.287,00;1.968.948,00;1.973.610,00;1.978.272,00;
2025;229;"5602";"1259";"0399";10126;"05DR";"Região Nordeste";"unidade habitacional";8.925.936,00;8.995.632,00;9.065.328,00;9.135.024,00;
2025;229;"5602";"1259";"0399";10126;"05DR";"Região Norte";"unidade habitacional";3.609.028,00;3.720.644,00;3.832.261,00;3.943.877,00;
2025;229;"5602";"1259";"0399";10126;"05DR";"Região Sudeste";"unidade habitacional";7.882.530,00;8.107.998,00;8.333.465,00;8.558.932,00;
2025;229;"5602";"1259";"0399";10126;"05DR";"Região Sul";"unidade habitacional";4.572.722,00;4.704.103,00;4.835.483,00;4.966.863,00;
2025;230;"5136";"1327";"0344";10144;"05E7";"Região Centro-Oeste";"%";;12,00;0,10;0,20;
2025;230;"5136";"1327";"0344";10144;"05E7";"Região Nordeste";"%";;3,20;3,90;4,50;
2025;230;"5136";"1327";"0344";10144;"05E7";"Região Norte";"%";;1,20;1,40;1,70;
2025;230;"5136";"1327";"0344";10144;"05E7";"Região Sudeste";"%";;0,30;0,40;0,40;
2025;230;"5136";"1327";"0344";10144;"05E7";"Região Sul";"%";;0,20;0,20;0,30;
2025;231;"5111";"1281";"0039";8832;"06GC";"Região Centro-Oeste";"%";35,00;38,30;40,90;43,70;
2025;231;"5111";"1281";"0039";8832;"06GC";"Região Nordeste";"%";37,50;41,00;43,80;46,80;
2025;231;"5111";"1281";"0039";8832;"06GC";"Região Norte";"%";22,70;24,80;26,50;28,30;
2025;231;"5111";"1281";"0039";8832;"06GC";"Região Sudeste";"%";49,30;54,00;57,70;61,70;
2025;231;"5111";"1281";"0039";8832;"06GC";"Região Sul";"%";47,30;51,70;55,20;59,00;
2025;231;"5112";"1302";"0166";9154;"068S";"Região Centro-Oeste";;412.688,00;366.098,00;443.970,00;505.800,00;
2025;231;"5112";"1302";"0166";9154;"068S";"Região Nordeste";;1.134.256,00;1.195.109,00;1.451.293,00;1.653.646,00;
2025;231;"5112";"1302";"0166";9154;"068S";"Região Norte";;418.018,00;395.977,00;479.853,00;546.639,00;
2025;231;"5112";"1302";"0166";9154;"068S";"Região Sudeste";;2.101.875,00;1.788.652,00;2.176.105,00;2.480.006,00;
2025;231;"5112";"1302";"0166";9154;"068S";"Região Sul";;811.571,00;682.573,00;827.186,00;942.317,00;
2025;231;"5113";"1329";"0357";9701;"06DH";"Região Centro-Oeste";;32,70;33,30;33,90;34,50;
2025;231;"5113";"1329";"0357";9701;"06DH";"Região Nordeste";;23,20;23,90;24,50;25,10;
2025;231;"5113";"1329";"0357";9701;"06DH";"Região Norte";;23,50;25,00;26,60;28,20;
2025;231;"5113";"1329";"0357";9701;"06DH";"Região Sudeste";;30,20;30,10;30,10;30,10;
2025;231;"5113";"1329";"0357";9701;"06DH";"Região Sul";;44,30;44,90;45,50;46,20;
2025;231;"5113";"1329";"0358";9703;"06DL";"Região Centro-Oeste";"%";10,80;11,50;12,20;12,90;
2025;231;"5113";"1329";"0358";9703;"06DL";"Região Nordeste";"%";7,70;8,20;8,80;9,40;
2025;231;"5113";"1329";"0358";9703;"06DL";"Região Norte";"%";5,70;6,30;7,10;8,00;
2025;231;"5113";"1329";"0358";9703;"06DL";"Região Sudeste";"%";14,80;15,10;15,40;15,80;
2025;231;"5113";"1329";"0358";9703;"06DL";"Região Sul";"%";18,90;20,10;21,30;22,70;
2025;232;"5131";"1322";"0253";9417;"056Z";"Região Centro-Oeste";"%";75,50;76,00;76,50;77,00;
2025;232;"5131";"1322";"0253";9417;"056Z";"Região Nordeste";"%";64,00;70,00;76,00;77,00;
2025;232;"5131";"1322";"0253";9417;"056Z";"Região Norte";"%";55,00;59,00;60,00;63,00;
2025;232;"5131";"1322";"0253";9417;"056Z";"Região Sudeste";"%";71,50;72,00;72,50;73,00;
2025;232;"5131";"1322";"0253";9417;"056Z";"Região Sul";"%";94,20;94,30;94,40;94,50;
2025;232;"5131";"1322";"0276";9478;"057Z";"Região Centro-Oeste";"%";67,00;69,00;71,00;75,00;
2025;232;"5131";"1322";"0276";9478;"057Z";"Região Nordeste";"%";64,00;68,00;71,00;76,00;
2025;232;"5131";"1322";"0276";9478;"057Z";"Região Norte";"%";74,00;78,00;82,00;88,00;
2025;232;"5131";"1322";"0276";9478;"057Z";"Região Sudeste";"%";73,00;74,00;75,00;76,00;
2025;232;"5131";"1322";"0276";9478;"057Z";"Região Sul";"%";65,00;66,00;67,00;68,00;
2025;232;"5131";"1322";"0309";9597;"0590";"Região Centro-Oeste";"%";61,00;63,00;66,00;68,00;
2025;232;"5131";"1322";"0309";9597;"0590";"Região Nordeste";"%";95,00;95,00;96,00;96,00;
2025;232;"5131";"1322";"0309";9597;"0590";"Região Norte";"%";92,00;92,00;93,00;93,00;
2025;232;"5131";"1322";"0309";9597;"0590";"Região Sudeste";"%";51,00;54,00;57,00;60,00;
2025;232;"5131";"1322";"0309";9597;"0590";"Região Sul";"%";28,00;32,00;36,00;40,00;
2025;232;"5131";"1322";"0322";9621;"05NB";"Região Centro-Oeste";"d";158,00;114,00;70,00;70,00;
2025;232;"5131";"1322";"0322";9621;"05NB";"Região Nordeste";"d";153,00;111,00;70,00;70,00;
2025;232;"5131";"1322";"0322";9621;"05NB";"Região Norte";"d";131,00;100,00;70,00;70,00;
2025;232;"5131";"1322";"0322";9621;"05NB";"Região Sudeste";"d";113,00;91,00;70,00;70,00;
2025;232;"5131";"1322";"0322";9621;"05NB";"Região Sul";"d";113,00;91,00;70,00;70,00;
2025;233;"5125";"1312";"0508";11125;"06VO";"Região Centro-Oeste";"unidade";246,00;246,00;246,00;246,00;
2025;233;"5125";"1312";"0508";11125;"06VO";"Região Nordeste";"unidade";818,00;818,00;818,00;818,00;
2025;233;"5125";"1312";"0508";11125;"06VO";"Região Norte";"unidade";258,00;258,00;258,00;258,00;
2025;233;"5125";"1312";"0508";11125;"06VO";"Região Sudeste";"unidade";1.271,00;1.271,00;1.271,00;1.271,00;
2025;233;"5125";"1312";"0508";11125;"06VO";"Região Sul";"unidade";447,00;447,00;447,00;447,00;
2025;233;"5126";"1337";"0431";10456;"06P9";"Região Centro-Oeste";"pessoas/ano";12.000,00;9.641,00;96.410,00;9.641,00;
2025;233;"5126";"1337";"0431";10456;"06P9";"Região Nordeste";"pessoas/ano";12.000,00;2.000,00;2.000,00;2.000,00;
2025;233;"5126";"1337";"0431";10456;"06P9";"Região Norte";"pessoas/ano";12.000,00;672,00;672,00;672,00;
2025;233;"5126";"1337";"0431";10456;"06P9";"Região Sudeste";"pessoas/ano";12.000,00;474,00;474,00;474,00;
2025;233;"5126";"1337";"0431";10456;"06P9";"Região Sul";"pessoas/ano";12.000,00;1.746,00;1.746,00;1.746,00;
2025;233;"5126";"1337";"0434";10495;"06QV";"Região Centro-Oeste";;9.000,00;34.000,00;34.000,00;34.000,00;
2025;233;"5126";"1337";"0434";10495;"06QV";"Região Nordeste";;9.000,00;7.340,00;7.340,00;7.340,00;
2025;233;"5126";"1337";"0434";10495;"06QV";"Região Norte";;9.000,00;1.920,00;1.920,00;1.920,00;
2025;233;"5126";"1337";"0434";10495;"06QV";"Região Sudeste";;9.000,00;6.300,00;6.300,00;6.300,00;
2025;233;"5126";"1337";"0434";10495;"06QV";"Região Sul";;9.000,00;4.200,00;4.200,00;4.200,00;
2025;233;"5126";"1337";"0459";10650;"06QE";"Região Centro-Oeste";"pessoas/ano";1.157,00;5.511,00;5.590,00;5.676,00;
2025;233;"5126";"1337";"0459";10650;"06QE";"Região Nordeste";"pessoas/ano";1.736,00;1.520,00;1.660,00;1.813,00;
2025;233;"5126";"1337";"0459";10650;"06QE";"Região Norte";"pessoas/ano";437,00;425,00;466,00;511,00;
2025;233;"5126";"1337";"0459";10650;"06QE";"Região Sudeste";"pessoas/ano";7.959,00;10.133,00;10.676,00;11.274,00;
2025;233;"5126";"1337";"0459";10650;"06QE";"Região Sul";"pessoas/ano";3.183,00;2.145,00;2.358,00;2.592,00;
2025;233;"5602";"1259";"0399";10126;"05DR";"Região Centro-Oeste";"unidade habitacional";1.964.287,00;1.968.948,00;1.973.610,00;1.978.272,00;
2025;233;"5602";"1259";"0399";10126;"05DR";"Região Nordeste";"unidade habitacional";8.925.936,00;8.995.632,00;9.065.328,00;9.135.024,00;
2025;233;"5602";"1259";"0399";10126;"05DR";"Região Norte";"unidade habitacional";3.609.028,00;3.720.644,00;3.832.261,00;3.943.877,00;
2025;233;"5602";"1259";"0399";10126;"05DR";"Região Sudeste";"unidade habitacional";7.882.530,00;8.107.998,00;8.333.465,00;8.558.932,00;
2025;233;"5602";"1259";"0399";10126;"05DR";"Região Sul";"unidade habitacional";4.572.722,00;4.704.103,00;4.835.483,00;4.966.863,00;
2025;3;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;3;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
2025;3;"1189";"1319";"0271";9464;"060U";"Bioma Mata Atlântica";"ha";0,00;105.963.800,00;105.963.800,00;105.963.800,00;
2025;3;"1189";"1319";"0271";9464;"060U";"Bioma Pampa";"ha";0,00;19.383.600,00;19.383.600,00;19.383.600,00;
2025;3;"1617";"1305";"0168";11182;"06RB";"Região Centro-Oeste";"%";0,20;0,40;0,70;0,90;
2025;3;"1617";"1305";"0168";11182;"06RB";"Região Nordeste";"%";0,30;0,50;0,70;0,70;
2025;3;"1617";"1305";"0168";11182;"06RB";"Região Norte";"%";0,40;0,70;1,10;1,30;
2025;3;"1617";"1305";"0168";11182;"06RB";"Região Sudeste";"%";0,10;0,20;0,30;0,50;
2025;3;"1617";"1305";"0168";11182;"06RB";"Região Sul";"%";0,20;0,40;0,50;0,60;
2025;3;"5111";"1281";"0450";10591;"06Q7";"Região Centro-Oeste";"unidade";40.135,00;37.532,00;35.824,00;33.289,00;
2025;3;"5111";"1281";"0450";10591;"06Q7";"Região Nordeste";"unidade";59.471,00;59.164,00;57.857,00;56.650,00;
2025;3;"5111";"1281";"0450";10591;"06Q7";"Região Norte";"unidade";170.527,00;161.423,00;179.287,00;188.674,00;
2025;3;"5111";"1281";"0450";10591;"06Q7";"Região Sudeste";"unidade";9.750,00;10.243,00;10.984,00;11.726,00;
2025;3;"5111";"1281";"0450";10591;"06Q7";"Região Sul";"unidade";14.836,00;14.573,00;14.510,00;14.547,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Alagoas e Sergipe";"unidade";7,50;6,90;6,30;5,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Altamira";"unidade";14,00;12,90;11,70;10,60;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Alto Rio Juruá";"unidade";22,10;20,30;18,50;16,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Alto Rio Negro";"unidade";21,20;19,50;17,70;16,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Alto Rio Purus";"unidade";53,60;49,30;44,90;40,60;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Alto Rio Solimões";"unidade";13,00;12,00;10,90;9,90;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Amapá e Norte do Pará";"unidade";22,10;20,30;18,50;16,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Araguaia";"unidade";21,90;20,10;18,30;16,50;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Bahia";"unidade";3,30;3,30;3,30;3,30;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Ceará";"unidade";2,30;2,30;2,30;2,30;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Cuiabá";"unidade";19,00;17,50;15,90;14,40;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Guamá-Tocantins";"unidade";13,10;12,60;11,50;10,40;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Interior Sul";"unidade";15,30;14,10;12,90;11,10;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Kaiapó do Mato Grosso";"unidade";17,30;15,90;14,50;13,10;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Kaiapó do Pará";"unidade";13,60;12,50;11,00;10,30;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Leste de Roraima";"unidade";11,30;10,40;9,50;8,50;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Litoral Sul";"unidade";5,00;5,00;5,00;5,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Manaus";"unidade";1,60;1,60;1,60;1,60;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Maranhão";"unidade";5,50;5,10;5,10;5,10;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Mato Grosso do Sul";"unidade";9,40;8,60;7,90;7,10;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Médio Rio Purus";"unidade";9,80;9,00;8,20;7,50;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Médio Rio Solimões e Afluentes";"unidade";31,40;28,80;26,30;23,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Minas Gerais e Espírito Santo";"unidade";22,50;20,70;18,90;17,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Parintins";"unidade";3,70;3,70;3,70;3,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Pernambuco";"unidade";5,20;5,20;5,20;5,20;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Porto Velho";"unidade";15,10;13,90;12,70;11,40;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Potiguara";"unidade";5,10;5,10;5,10;5,10;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Rio Tapajós";"unidade";19,80;18,20;16,60;15,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Tocantins";"unidade";10,10;9,30;8,50;7,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Vale do Javari";"unidade";47,20;43,40;39,50;35,70;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Vilhena";"unidade";9,90;9,10;8,30;7,50;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Xavante";"unidade";44,00;40,40;36,90;33,30;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Xingu";"unidade";10,60;9,70;8,80;8,00;
2025;3;"5122";"1295";"0186";9207;"05LT";"Distrito Sanitário Especial Indígena - Yanomami";"unidade";65,50;60,20;54,90;49,50;
2025;3;"5123";"1280";"0028";8819;"053M";"Acre";;4.474,00;3.639,00;2.805,00;1.969,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Amapá";;2.042,00;1.661,00;1.280,00;898,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Amazonas";;40.568,00;32.998,00;25.427,00;17.859,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Maranhão";;58,00;48,00;37,00;26,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Mato Grosso";;1.180,00;959,00;740,00;519,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Pará";;17.308,00;14.079,00;10.849,00;7.620,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Rondônia";;9.121,00;7.420,00;5.717,00;4.016,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Roraima";;18.784,00;15.278,00;11.773,00;8.268,00;
2025;3;"5123";"1280";"0028";8819;"053M";"Tocantins";;0,00;0,00;0,00;0,00;
2025;5;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;5;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
2025;5;"1189";"1319";"0271";9464;"060U";"Bioma Mata Atlântica";"ha";0,00;105.963.800,00;105.963.800,00;105.963.800,00;
2025;5;"1189";"1319";"0271";9464;"060U";"Bioma Pampa";"ha";0,00;19.383.600,00;19.383.600,00;19.383.600,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Distrito Federal";"unidade";2,00;20,00;21,00;22,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado da Bahia";"unidade";2,00;65,00;68,00;70,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado da Paraíba";"unidade";2,00;8,00;8,00;9,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Alagoas";"unidade";2,00;8,00;8,00;9,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Goiás";"unidade";2,00;94,00;98,00;102,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Mato Grosso";"unidade";2,00;31,00;32,00;33,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Mato Grosso do Sul";"unidade";2,00;32,00;33,00;35,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Minas Gerais";"unidade";2,00;186,00;194,00;200,00;
2025;5;"2310";"1253";"0136";9970;"05CL";"No Estado de Pernambuco";"unidade";2,00;31,00;32,00;33,00;
