Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Mato Grosso do Sul";"%";16,33;20,96;25,01;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Médio Rio Purus";"%";65,98;71,26;76,96;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Médio Rio Solimões e Afluentes";"%";61,09;65,98;71,26;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Minas Gerais e Espírito Santo";"%";35,98;41,38;47,59;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Parintins";"%";89,72;91,52;92,43;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Pernambuco";"%";66,06;71,93;77,68;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Porto Velho";"%";20,65;23,75;25,01;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Potiguara";"%";59,79;64,57;69,73;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Rio Tapajós";"%";64,47;69,63;75,02;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Tocantins";"%";77,11;77,88;84,11;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Vale do Javari";"%";39,68;45,63;52,47;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Vilhena";"%";94,02;94,02;94,02;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Xavante";"%";18,61;20,96;25,01;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Xingu";"%";46,29;50,92;56,01;;
2024;10;"5122";"1295";"0186";"0461";9341;"05NW";"Distrito Sanitário Especial Indígena - Yanomami";"%";16,33;20,96;25,01;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Alagoas e Sergipe";"%";74,02;75,69;77,02;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Altamira";"%";48,32;50,73;55,08;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Alto Rio Juruá";"%";23,04;28,28;31,73;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Alto Rio Negro";"%";36,19;38,00;43,07;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Alto Rio Purus";"%";23,04;28,28;31,73;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Alto Rio Solimões";"%";66,08;70,14;77,15;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Amapá e Norte do Pará";"%";29,41;30,88;31,73;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Araguaia";"%";82,16;83,08;85,48;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Bahia";"%";52,05;55,13;60,64;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Ceará";"%";80,86;82,47;84,12;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Cuiabá";"%";70,83;74,38;81,81;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Guamá-Tocantins";"%";46,39;48,07;53,57;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Interior Sul";"%";70,86;74,41;81,85;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Kaiapó do Mato Grosso";"%";95,00;95,00;95,00;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Kaiapó do Pará";"%";79,41;81,00;82,62;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Leste de Roraima";"%";23,04;28,28;31,73;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Litoral Sul";"%";71,00;74,55;82,01;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Manaus";"%";53,01;55,75;61,33;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Maranhão";"%";57,05;59,09;65,89;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Mato Grosso do Sul";"%";53,33;56,00;61,06;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Médio Rio Purus";"%";64,19;67,04;74,14;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Médio Rio Solimões e Afluentes";"%";46,85;49,19;54,11;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Minas Gerais e Espírito Santo";"%";64,00;67,02;73,92;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Parintins";"%";71,53;72,96;74,42;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Pernambuco";"%";83,24;84,91;86,06;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Porto Velho";"%";69,48;72,96;80,25;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Potiguara";"%";69,92;73,42;80,76;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Rio Tapajós";"%";36,16;37,97;43,67;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Tocantins";"%";67,11;70,46;77,51;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Vale do Javari";"%";49,28;51,74;56,91;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Vilhena";"%";80,10;81,71;83,34;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Xavante";"%";32,28;33,09;38,98;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Xingu";"%";57,76;60,65;66,72;;
2024;10;"5122";"1295";"0186";"0490";9372;"05NX";"Distrito Sanitário Especial Indígena - Yanomami";"%";23,04;28,28;31,73;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Alagoas e Sergipe";"%";85,65;87,36;91,73;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Altamira";"%";31,33;38,04;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Alto Rio Juruá";"%";31,33;38,04;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Alto Rio Negro";"%";71,87;76,09;83,05;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Alto Rio Purus";"%";31,33;38,04;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Alto Rio Solimões";"%";91,42;92,33;93,26;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Amapá e Norte do Pará";"%";50,91;56,00;61,06;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Araguaia";"%";84,06;85,74;90,03;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Bahia";"%";35,17;38,04;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Ceará";"%";84,78;86,48;90,08;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Cuiabá";"%";65,43;70,01;75,61;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Guamá-Tocantins";"%";34,14;38,04;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Interior Sul";"%";77,64;81,52;85,06;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Kaiapó do Mato Grosso";"%";76,36;80,18;84,18;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Kaiapó do Pará";"%";58,78;62,09;67,93;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Leste de Roraima";"%";64,04;68,52;74,01;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Litoral Sul";"%";74,45;78,18;82,09;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Manaus";"%";72,88;76,52;80,35;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Maranhão";"%";64,12;68,61;74,09;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Mato Grosso do Sul";"%";73,13;76,78;80,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Médio Rio Purus";"%";65,17;69,73;75,31;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Médio Rio Solimões e Afluentes";"%";81,04;83,03;87,18;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Minas Gerais e Espírito Santo";"%";51,93;57,12;62,83;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Parintins";"%";95,19;96,14;97,01;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Pernambuco";"%";73,18;76,84;80,68;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Porto Velho";"%";58,99;63,12;68,17;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Potiguara";"%";92,76;93,68;94,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Rio Tapajós";"%";75,03;79,06;83,02;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Tocantins";"%";71,35;76,34;82,45;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Vale do Javari";"%";84,34;86,02;90,32;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Vilhena";"%";88,96;90,74;95,28;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Xavante";"%";59,47;63,64;68,73;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Xingu";"%";38,01;41,81;43,62;;
2024;10;"5122";"1295";"0186";"0497";9380;"05NY";"Distrito Sanitário Especial Indígena - Yanomami";"%";41,48;45,63;50,19;;
2024;10;"5131";"1322";"0253";"0527";9421;"0573";"Região Centro-Oeste";"%";69,80;70,50;71,00;72,00;
2024;10;"5131";"1322";"0253";"0527";9421;"0573";"Região Nordeste";"%";59,50;60,00;61,00;62,00;
2024;10;"5131";"1322";"0253";"0527";9421;"0573";"Região Norte";"%";50,30;51,00;52,00;53,00;
2024;10;"5131";"1322";"0253";"0527";9421;"0573";"Região Sudeste";"%";61,50;62,00;63,00;64,00;
2024;10;"5131";"1322";"0253";"0527";9421;"0573";"Região Sul";"%";88,20;88,50;88,70;89,00;
2024;10;"5131";"1322";"0276";"0561";9487;"0585";"Região Centro-Oeste";"unidade";225,00;252,00;271,00;290,00;
2024;10;"5131";"1322";"0276";"0561";9487;"0585";"Região Nordeste";"unidade";1.049,00;1.125,00;1.178,00;1.231,00;
2024;10;"5131";"1322";"0276";"0561";9487;"0585";"Região Norte";"unidade";266,00;289,00;305,00;321,00;
2024;10;"5131";"1322";"0276";"0561";9487;"0585";"Região Sudeste";"unidade";698,00;825,00;913,00;1.001,00;
2024;10;"5131";"1322";"0276";"0561";9487;"0585";"Região Sul";"unidade";412,00;509,00;577,00;645,00;
2024;10;"5131";"1322";"0276";"0568";9496;"058A";"Região Centro-Oeste";"unidade";18,00;22,00;26,00;30,00;
2024;10;"5131";"1322";"0276";"0568";9496;"058A";"Região Nordeste";"unidade";65,00;72,00;79,00;86,00;
2024;10;"5131";"1322";"0276";"0568";9496;"058A";"Região Norte";"unidade";13,00;14,00;15,00;17,00;
2024;10;"5131";"1322";"0276";"0568";9496;"058A";"Região Sudeste";"unidade";135,00;156,00;178,00;200,00;
2024;10;"5131";"1322";"0276";"0568";9496;"058A";"Região Sul";"unidade";47,00;56,00;66,00;76,00;
2024;10;"5131";"1322";"0276";"0627";9569;"058V";"Região Centro-Oeste";"unidade";39,00;49,00;59,00;71,00;
2024;10;"5131";"1322";"0276";"0627";9569;"058V";"Região Nordeste";"unidade";71,00;87,00;117,00;147,00;
2024;10;"5131";"1322";"0276";"0627";9569;"058V";"Região Norte";"unidade";22,00;28,00;37,00;46,00;
2024;10;"5131";"1322";"0276";"0627";9569;"058V";"Região Sudeste";"unidade";167,00;177,00;196,00;215,00;
2024;10;"5131";"1322";"0276";"0627";9569;"058V";"Região Sul";"unidade";258,00;268,00;282,00;296,00;
2024;10;"5131";"1322";"0276";"0636";9581;"058X";"Região Centro-Oeste";"unidade";17.697,00;18.299,00;18.901,00;19.503,00;
2024;10;"5131";"1322";"0276";"0636";9581;"058X";"Região Nordeste";"unidade";23.042,00;24.387,00;25.732,00;27.077,00;
2024;10;"5131";"1322";"0276";"0636";9581;"058X";"Região Norte";"unidade";18.417,00;19.249,00;20.081,00;20.913,00;
2024;10;"5131";"1322";"0276";"0636";9581;"058X";"Região Sudeste";"unidade";112.606,00;116.134,00;119.662,00;123.190,00;
2024;10;"5131";"1322";"0276";"0636";9581;"058X";"Região Sul";"unidade";33.445,00;34.602,00;35.759,00;36.916,00;
2024;10;"5131";"1322";"0276";"0652";9593;"058Y";"Região Centro-Oeste";"unidade";64,00;64,00;64,00;64,00;
2024;10;"5131";"1322";"0276";"0652";9593;"058Y";"Região Nordeste";"unidade";426,00;426,00;426,00;426,00;
2024;10;"5131";"1322";"0276";"0652";9593;"058Y";"Região Norte";"unidade";176,00;176,00;176,00;176,00;
2024;10;"5131";"1322";"0276";"0652";9593;"058Y";"Região Sudeste";"unidade";212,00;212,00;212,00;212,00;
2024;10;"5131";"1322";"0276";"0652";9593;"058Y";"Região Sul";"unidade";154,00;154,00;154,00;154,00;
2024;10;"5131";"1322";"0309";"0679";9607;"0591";"Região Centro-Oeste";"%";8,55;9,51;10,48;11,46;
2024;10;"5131";"1322";"0309";"0679";9607;"0591";"Região Nordeste";"%";23,43;24,34;25,24;26,14;
2024;10;"5131";"1322";"0309";"0679";9607;"0591";"Região Norte";"%";11,74;12,70;13,65;14,61;
2024;10;"5131";"1322";"0309";"0679";9607;"0591";"Região Sudeste";"%";6,52;7,49;8,47;9,45;
2024;10;"5131";"1322";"0309";"0679";9607;"0591";"Região Sul";"%";3,11;4,10;5,10;6,10;
2024;10;"5131";"1322";"0322";"0709";9634;"059B";"Região Centro-Oeste";"unidade";218,00;154,00;90,00;90,00;
2024;10;"5131";"1322";"0322";"0709";9634;"059B";"Região Nordeste";"unidade";222,00;156,00;90,00;90,00;
2024;10;"5131";"1322";"0322";"0709";9634;"059B";"Região Norte";"unidade";199,00;145,00;90,00;90,00;
2024;10;"5131";"1322";"0322";"0709";9634;"059B";"Região Sudeste";"unidade";171,00;130,00;90,00;90,00;
2024;10;"5131";"1322";"0322";"0709";9634;"059B";"Região Sul";"unidade";161,00;125,00;90,00;90,00;
2024;10;"5131";"1322";"0322";"0730";9657;"059I";"Região Centro-Oeste";"unidade";109,00;77,00;45,00;45,00;
2024;10;"5131";"1322";"0322";"0730";9657;"059I";"Região Nordeste";"unidade";82,00;63,00;45,00;45,00;
2024;10;"5131";"1322";"0322";"0730";9657;"059I";"Região Norte";"unidade";84,00;64,00;45,00;45,00;
2024;10;"5131";"1322";"0322";"0730";9657;"059I";"Região Sudeste";"unidade";70,00;57,00;45,00;45,00;
2024;10;"5131";"1322";"0322";"0730";9657;"059I";"Região Sul";"unidade";72,00;59,00;45,00;45,00;
2024;10;"5131";"1322";"0341";"0747";9676;"059Y";"Região Centro-Oeste";"%";53,00;61,00;69,00;77,00;
2024;10;"5131";"1322";"0341";"0747";9676;"059Y";"Região Nordeste";"%";57,00;65,00;73,00;82,00;
2024;10;"5131";"1322";"0341";"0747";9676;"059Y";"Região Norte";"%";63,00;69,00;75,00;82,00;
2024;10;"5131";"1322";"0341";"0747";9676;"059Y";"Região Sudeste";"%";30,00;40,00;50,00;60,00;
2024;10;"5131";"1322";"0341";"0747";9676;"059Y";"Região Sul";"%";31,00;41,00;50,00;59,00;
2024;10;"5131";"1322";"0341";"0754";9680;"05A2";"Região Centro-Oeste";"unidade";83,00;129,00;175,00;221,00;
2024;10;"5131";"1322";"0341";"0754";9680;"05A2";"Região Nordeste";"unidade";240,00;373,00;506,00;639,00;
2024;10;"5131";"1322";"0341";"0754";9680;"05A2";"Região Norte";"unidade";105,00;164,00;222,00;281,00;
2024;10;"5131";"1322";"0341";"0754";9680;"05A2";"Região Sudeste";"unidade";186,00;289,00;393,00;496,00;
2024;10;"5131";"1322";"0341";"0754";9680;"05A2";"Região Sul";"unidade";222,00;345,00;468,00;591,00;
2024;10;"5133";"1332";"0370";"0816";9766;"05AQ";"Região Centro-Oeste";"unidade";1.000,00;1.000,00;1.500,00;1.500,00;
2024;10;"5133";"1332";"0370";"0816";9766;"05AQ";"Região Nordeste";"unidade";45.000,00;52.000,00;54.000,00;54.000,00;
2024;10;"5133";"1332";"0370";"0816";9766;"05AQ";"Região Norte";"unidade";2.000,00;2.000,00;2.500,00;2.500,00;
2024;10;"5133";"1332";"0376";"1935";11247;"068C";"Região Centro-Oeste";"%";36,00;38,70;40,90;42,60;
2024;10;"5133";"1332";"0376";"1935";11247;"068C";"Região Nordeste";"%";38,60;41,80;44,50;46,80;
2024;10;"5133";"1332";"0376";"1935";11247;"068C";"Região Norte";"%";49,50;51,80;41,80;43,50;
2024;10;"5133";"1332";"0376";"1935";11247;"068C";"Região Sudeste";"%";28,50;30,30;31,80;33,00;
2024;10;"5133";"1332";"0376";"1935";11247;"068C";"Região Sul";"%";34,20;36,50;38,40;40,00;
2024;10;"5136";"1327";"0342";"1085";10092;"05DB";"Região Centro-Oeste";"ha";80.523,00;107.364,00;161.047,00;187.888,00;
2024;10;"5136";"1327";"0342";"1085";10092;"05DB";"Região Nordeste";"ha";124.298,00;165.730,00;248.596,00;290.028,00;
2024;10;"5136";"1327";"0342";"1085";10092;"05DB";"Região Norte";"ha";521.529,00;695.372,00;1.043.057,00;1.216.900,00;
2024;10;"5136";"1327";"0342";"1085";10092;"05DB";"Região Sudeste";"ha";14.986,00;19.982,00;29.972,00;34.968,00;
2024;10;"5136";"1327";"0342";"1085";10092;"05DB";"Região Sul";"ha";8.664,00;11.552,00;17.328,00;20.216,00;
2024;10;"5136";"1327";"0342";"1100";10108;"05DG";"Região Centro-Oeste";"ha";64.419,00;85.891,00;128.837,00;150.310,00;
2024;10;"5136";"1327";"0342";"1100";10108;"05DG";"Região Nordeste";"ha";99.438,00;132.584,00;198.877,00;232.023,00;
2024;10;"5136";"1327";"0342";"1100";10108;"05DG";"Região Norte";"ha";417.223,00;556.298,00;834.445,00;973.520,00;
2024;10;"5136";"1327";"0342";"1100";10108;"05DG";"Região Sudeste";"ha";11.989,00;15.985,00;23.978,00;27.974,00;
2024;10;"5136";"1327";"0342";"1100";10108;"05DG";"Região Sul";"ha";6.931,00;9.242,00;13.863,00;16.173,00;
2024;10;"5136";"1327";"0342";"1105";10115;"05DN";"Região Centro-Oeste";"unidade";3.055,00;7.428,00;8.985,00;10.483,00;
2024;10;"5136";"1327";"0342";"1105";10115;"05DN";"Região Nordeste";"unidade";5.360,00;13.441,00;16.261,00;18.971,00;
2024;10;"5136";"1327";"0342";"1105";10115;"05DN";"Região Norte";"unidade";10.102,00;25.163,00;30.440,00;35.513,00;
2024;10;"5136";"1327";"0342";"1105";10115;"05DN";"Região Sudeste";"unidade";878,00;2.136,00;2.584,00;3.015,00;
2024;10;"5136";"1327";"0342";"1105";10115;"05DN";"Região Sul";"unidade";605,00;1.832,00;1.730,00;2.018,00;
2024;10;"5136";"1327";"0342";"1113";10125;"05DS";"Região Centro-Oeste";"unidade";2.125,00;2.125,00;4.125,00;5.125,00;
2024;10;"5136";"1327";"0342";"1113";10125;"05DS";"Região Nordeste";"unidade";7.150,00;7.150,00;9.150,00;15.150,00;
2024;10;"5136";"1327";"0342";"1113";10125;"05DS";"Região Norte";"unidade";7.150,00;7.150,00;10.150,00;20.150,00;
2024;10;"5136";"1327";"0342";"1113";10125;"05DS";"Região Sudeste";"unidade";2.500,00;2.500,00;4.000,00;5.000,00;
2024;10;"5136";"1327";"0342";"1113";10125;"05DS";"Região Sul";"unidade";1.075,00;1.075,00;2.575,00;4.575,00;
2024;10;"5136";"1327";"0343";"1125";10139;"05E2";"Região Centro-Oeste";"unidade";10.000,00;10.000,00;10.000,00;10.000,00;
2024;10;"5136";"1327";"0343";"1125";10139;"05E2";"Região Nordeste";"unidade";10.000,00;10.000,00;10.000,00;10.000,00;
2024;10;"5136";"1327";"0343";"1125";10139;"05E2";"Região Norte";"unidade";10.000,00;10.000,00;10.000,00;10.000,00;
2024;10;"5136";"1327";"0343";"1125";10139;"05E2";"Região Sudeste";"unidade";10.000,00;10.000,00;10.000,00;10.000,00;
2024;10;"5136";"1327";"0343";"1125";10139;"05E2";"Região Sul";"unidade";10.000,00;10.000,00;10.000,00;10.000,00;
2024;10;"5136";"1327";"0343";"1132";10149;"05E6";"Região Centro-Oeste";"unidade";50,00;50,00;50,00;50,00;
2024;10;"5136";"1327";"0343";"1132";10149;"05E6";"Região Nordeste";"unidade";350,00;350,00;350,00;350,00;
2024;10;"5136";"1327";"0343";"1132";10149;"05E6";"Região Norte";"unidade";350,00;350,00;350,00;350,00;
2024;10;"5136";"1327";"0343";"1132";10149;"05E6";"Região Sudeste";"unidade";150,00;150,00;150,00;150,00;
2024;10;"5136";"1327";"0343";"1132";10149;"05E6";"Região Sul";"unidade";100,00;100,00;100,00;100,00;
2024;10;"5136";"1327";"0343";"1154";10175;"05EF";"Região Centro-Oeste";"unidade";8.520,00;11.360,00;11.360,00;11.360,00;
2024;10;"5136";"1327";"0343";"1154";10175;"05EF";"Região Nordeste";"unidade";19.920,00;26.560,00;26.560,00;26.560,00;
