"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de Santa Catarina";"unidade";0,00;2,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de Sergipe";"unidade";0,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Tocantins";"unidade";0,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Pará";"unidade";0,00;2,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Rio de Janeiro";"unidade";0,00;2,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Rio Grande do Sul";"unidade";0,00;3,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de São Paulo";"unidade";0,00;2,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Espírito Santo";"unidade";0,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de Goiás";"unidade";0,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado do Maranhão";"unidade";0,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de Rondônia";"unidade";0,00;2,00;0,00;0,00;
2025;"5123";"1280";"0472";"2483";11802;"071U";"No Estado de Roraima";"unidade";0,00;3,00;0,00;0,00;
2025;"5123";"1280";"0472";"2493";11812;"0721";"No Estado do Amazonas";"unidade";1,00;1,00;1,00;1,00;
2025;"5123";"1280";"0472";"2493";11812;"0721";"No Estado do Amapá";"unidade";0,00;1,00;1,00;1,00;
2025;"5123";"1280";"0472";"2493";11812;"0721";"No Estado do Pará";"unidade";0,00;0,00;1,00;1,00;
2025;"5123";"1280";"0472";"2493";11812;"0721";"No Estado de Roraima";"unidade";1,00;0,00;1,00;1,00;
2025;"5123";"1280";"0472";"2493";11812;"0721";"No Estado do Acre";"unidade";0,00;1,00;1,00;0,00;
2025;"5123";"1280";"0472";"2540";11854;"0743";"No Distrito Federal";"unidade";1,00;1,00;0,00;0,00;
2025;"5123";"1280";"0472";"1675";10914;"05Z6";"Região Norte";"unidade";167.602,00;175.604,00;184.384,00;193.603,00;
2025;"5123";"1280";"0472";"1675";10914;"05Z6";"Região Nordeste";"unidade";513.824,00;538.292,00;565.206,00;593.466,00;
2025;"5123";"1280";"0472";"1675";10914;"05Z6";"Região Centro-Oeste";"unidade";99.777,00;104.528,00;109.755,00;115.243,00;
2025;"5123";"1280";"0472";"1675";10914;"05Z6";"Região Sudeste";"unidade";1.117.951,00;1.171.186,00;1.229.746,00;1.291.233,00;
2025;"5123";"1280";"0472";"1675";10914;"05Z6";"Região Sul";"unidade";210.791,00;220.829,00;231.870,00;243.464,00;
2025;"5118";"1331";"0473";"1637";10864;"05Z1";"Região Norte";"unidade";39,00;47,00;54,00;;
2025;"5118";"1331";"0473";"1637";10864;"05Z1";"Região Nordeste";"unidade";101,00;106,00;111,00;;
2025;"5118";"1331";"0473";"1637";10864;"05Z1";"Região Centro-Oeste";"unidade";41,00;47,00;53,00;;
2025;"5118";"1331";"0473";"1637";10864;"05Z1";"Região Sudeste";"unidade";111,00;114,00;116,00;;
2025;"5118";"1331";"0473";"1637";10864;"05Z1";"Região Sul";"unidade";29,00;32,00;37,00;;
2025;"5118";"1331";"0473";"1638";10866;"05ZB";"Exterior";"unidade";11,00;12,00;14,00;;
2025;"5118";"1331";"0473";"1638";10866;"05ZB";"Região Nordeste";"unidade";12,00;14,00;14,00;;
2025;"5118";"1331";"0473";"1638";10866;"05ZB";"Região Centro-Oeste";"unidade habitacional";7,00;7,00;7,00;;
