Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Meta Cumulativa";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;13;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;13;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;13;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;13;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;13;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;13;"1190";"1317";"0277";9476;"05X6";"Não";5,70;6,60;7,50;8,30;
2025;13;"1190";"1317";"0281";9484;"05ZT";"Sim";100,00;200,00;300,00;400,00;
2025;13;"1190";"1317";"0283";9486;"0603";"Sim";20,00;30,00;40,00;50,00;
2025;13;"1191";"1328";"0324";10172;"05EE";"Não";0,85;88,00;92,00;96,00;
2025;13;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;13;"2307";"1307";"0178";10053;"06CM";"Sim";0,00;2,00;4,00;6,00;
2025;13;"2317";"1293";"0095";10504;"0602";"Sim";4,00;7,50;17,50;20,00;
2025;13;"2318";"1263";"0013";9291;"061X";"Sim";41,35;30,81;30,95;31,08;
2025;13;"2318";"1263";"0023";8816;"062R";"Não";22,75;22,60;22,18;21,27;
2025;13;"2319";"1257";"0245";9394;"056U";"Sim";1,05;20,87;21,65;22,17;
2025;13;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;13;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;13;"2321";"1270";"0054";10611;"06A9";"Não";45.821,00;10.483,00;11.710,00;12.910,00;
2025;13;"2321";"1270";"0055";10567;"06BJ";"Não";383.433,21;400.687,71;418.718,65;437.560,99;
2025;13;"2321";"1270";"0056";8859;"068Y";"Sim";100,00;153,00;178,00;203,00;
2025;13;"2321";"1270";"0058";9981;"06F1";"Não";2,00;2,04;2,07;2,11;
2025;13;"2322";"1256";"0499";10984;"05MO";"Sim";96,45;96,61;96,77;96,93;
2025;13;"2322";"1256";"0500";10997;"05N3";"Sim";76,86;76,86;78,95;81,05;
2025;13;"3102";"1274";"0040";9465;"06NK";"Sim";10,00;20,00;25,00;35,00;
2025;13;"3102";"1274";"0046";8843;"06S5";"Sim";1,25;2,50;3,75;5,00;
2025;13;"3104";"1303";"0163";9748;"0681";"Não";0,98;0,97;0,97;0,96;
2025;13;"3105";"1297";"0113";8985;"0652";"Não";7,25;7,50;7,75;8,00;
2025;13;"3106";"1278";"0147";9035;"064K";"Sim";3.223,00;5.422,57;10.545,70;13.978,70;
2025;13;"3107";"1294";"0052";9433;"06GK";"Não";42,31;40,39;48,09;52,37;
2025;13;"3107";"1294";"0053";8852;"06ZW";"Não";2,00;2,00;2,00;2,00;
2025;13;"3901";"1271";"0233";9345;"065N";"Não";374.627,00;376.421,00;378.224,00;380.035,00;
2025;13;"5136";"1327";"0342";9661;"059Z";"Não";20.000,00;80.990,00;82.000,00;83.000,00;
2025;13;"5136";"1327";"0344";10144;"05E7";"Não";12.000,00;5,00;6,00;7,00;
2025;13;"5601";"1258";"0407";11119;"05OS";"Não";20,00;25,00;25,00;30,00;
2025;13;"5602";"1259";"0399";10126;"05DR";"Sim";26.954.503,00;27.497.325,00;28.040.147,00;28.582.968,00;
2025;13;"6111";"1288";"0413";10243;"05F6";"Não";70,00;70,00;70,00;70,00;
2025;13;"6113";"1276";"0032";8829;"053O";"Não";70,00;100,00;100,00;100,00;
2025;13;"6113";"1276";"0078";8888;"06A3";"Não";100,00;100,00;100,00;100,00;
2025;13;"6113";"1276";"0091";11406;"065M";"Sim";60,00;100,00;100,00;100,00;
2025;13;"6113";"1276";"0099";10809;"05IW";"Sim";8,00;0,00;0,00;700.000,00;
2025;13;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;13;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;14;"1158";"1318";"0272";9468;"05UK";"Sim";81,70;92,50;100,00;100,00;
2025;14;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;14;"2301";"1267";"0263";9455;"05US";"Não";1.000.000.000,00;7,50;7,50;7,50;
2025;14;"2301";"1267";"0424";10359;"05YG";"Não";0,00;0,00;1,00;1,00;
2025;14;"2301";"1267";"0534";11475;"06C6";"Sim";70,00;75,00;80,00;80,00;
2025;14;"2303";"1277";"0038";9294;"0560";"Sim";456,00;470,00;484,00;503,00;
2025;14;"2305";"1251";"0105";9116;"05H7";"Sim";89,90;91,70;93,40;95,20;
2025;14;"2305";"1251";"0157";9158;"05DK";"Sim";400,00;1.200,00;1.600,00;2.000,00;
2025;14;"2305";"1251";"0295";9549;"058T";"Sim";100,00;100,00;100,00;100,00;
2025;14;"2305";"1251";"0544";11671;"06W7";"Sim";86,00;100,00;100,00;100,00;
2025;14;"2305";"1251";"0545";11672;"06WA";"Sim";34,11;91,45;100,00;100,00;
2025;14;"2306";"1308";"0181";9851;"068M";"Não";21.174.000,00;21.174.000,00;21.174.000,00;21.174.000,00;
2025;14;"2308";"1309";"0411";10214;"06RA";"Sim";4.500,00;5.400,00;6.480,00;7.776,00;
2025;14;"2317";"1293";"0161";11313;"05X2";"Não";60,00;60,00;60,00;60,00;
2025;14;"2318";"1263";"0013";9291;"061X";"Sim";41,35;30,81;30,95;31,08;
2025;14;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;14;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;14;"2320";"1260";"0504";11081;"06RV";"Não";5.832.993,00;5.590.993,00;5.300.993,00;5.200.993,00;
2025;14;"2320";"1260";"0510";11128;"06SU";"Não";3,22;3,23;3,25;3,26;
2025;14;"2321";"1270";"0054";10611;"06A9";"Não";45.821,00;10.483,00;11.710,00;12.910,00;
2025;14;"2321";"1270";"0056";8859;"068Y";"Sim";100,00;153,00;178,00;203,00;
2025;14;"2321";"1270";"0058";9981;"06F1";"Não";2,00;2,04;2,07;2,11;
2025;14;"2322";"1256";"0014";8779;"05MR";"Sim";97,40;98,38;98,56;98,74;
2025;14;"2322";"1256";"0408";10959;"05MU";"Sim";74,60;74,60;76,00;77,40;
2025;14;"2322";"1256";"0409";10961;"05N0";"Sim";85,10;85,10;85,90;86,80;
2025;14;"2322";"1256";"0500";10997;"05N3";"Sim";76,86;76,86;78,95;81,05;
2025;14;"2801";"1333";"0427";10449;"05XC";"Não";11,42;11,88;12,52;14,85;
2025;14;"2801";"1333";"0541";11544;"06G6";"Não";20,00;25,00;30,00;35,00;
2025;14;"3101";"1262";"0010";9100;"06LG";"Não";19,00;34,00;47,00;63,00;
2025;14;"3101";"1262";"0011";8954;"06MZ";"Sim";226.227,00;216.494,51;223.034,44;224.053,69;
2025;14;"3101";"1262";"0012";8815;"06LT";"Sim";189.308,00;192.474,00;193.995,00;198.770,00;
2025;14;"3102";"1274";"0045";8838;"06SB";"Não";0,80;0,80;0,80;0,80;
2025;14;"3102";"1274";"0046";8843;"06S5";"Sim";1,25;2,50;3,75;5,00;
2025;14;"3102";"1274";"0049";8847;"06S7";"Não";14,75;16,50;18,25;20,00;
2025;14;"3103";"1272";"0029";9335;"06G5";"Não";19,50;18,50;17,50;17,50;
2025;14;"3103";"1272";"0031";8899;"06GH";"Não";1,80;17,50;31,50;34,20;
2025;14;"3104";"1303";"0159";9742;"067R";"Sim";125,00;130,00;140,00;151,00;
2025;14;"3105";"1297";"0075";8876;"064I";"Sim";79,00;81,00;86,00;86,00;
2025;14;"3105";"1297";"0107";8969;"064S";"Não";100,00;87,00;87,00;87,00;
2025;14;"3105";"1297";"0108";8975;"064W";"Não";19.870,00;20.580,00;21.300,00;22.000,00;
2025;14;"3105";"1297";"0111";8982;"0651";"Não";3,20;3,20;3,20;3,20;
2025;14;"3105";"1297";"0113";8985;"0652";"Não";7,25;7,50;7,75;8,00;
2025;14;"3106";"1278";"0145";9033;"06R5";"Não";53,00;70,00;70,00;70,00;
2025;14;"3106";"1278";"0146";9034;"06R6";"Sim";350,00;820,00;1.210,00;1.590,00;
2025;14;"3106";"1278";"0147";9035;"064K";"Sim";3.223,00;5.422,57;10.545,70;13.978,70;
2025;14;"3106";"1278";"0148";9037;"06C7";"Sim";133,63;439,42;905,99;1.581,29;
2025;14;"3107";"1294";"0052";9433;"06GK";"Não";42,31;40,39;48,09;52,37;
2025;14;"3107";"1294";"0053";8852;"06ZW";"Não";2,00;2,00;2,00;2,00;
2025;14;"3107";"1294";"0089";8931;"074J";"Não";90,00;91,70;91,60;91,50;
2025;14;"3107";"1294";"0092";8935;"074P";"Não";47,70;47,70;47,80;47,80;
2025;14;"3107";"1294";"0103";8987;"074Z";"Não";80,00;80,00;80,00;80,00;
2025;14;"3107";"1294";"0115";8986;"075H";"Sim";75,00;70,00;65,00;60,00;
2025;14;"3107";"1294";"0118";8992;"074C";"Não";80,00;80,00;80,00;80,00;
2025;14;"3107";"1294";"0122";9012;"074G";"Não";4,00;8,00;12,00;14,00;
2025;14;"3108";"1252";"0006";8785;"06R7";"Sim";45,00;47,00;48,00;50,00;
2025;14;"3901";"1271";"0172";9175;"066O";"Sim";390,00;133,93;591,93;957,93;
2025;14;"5111";"1281";"0039";8832;"06GC";"Não";41,50;45,40;48,50;51,80;
2025;14;"5111";"1281";"0457";10627;"06H5";"Não";94,05;95,00;95,05;96,00;
2025;14;"5111";"1281";"0458";10641;"06JD";"Não";31,00;36,00;40,00;45,00;
2025;14;"5112";"1302";"0158";9095;"0683";"Não";88,30;94,00;97,00;100,00;
2025;14;"5112";"1302";"0166";9154;"068S";"Não";4.878.408,00;4.428.409,00;5.378.407,00;6.128.408,00;
2025;14;"5113";"1329";"0351";10365;"06GV";"Não";35,00;56,00;54,00;28,00;
2025;14;"5113";"1329";"0356";9700;"06LR";"Não";25.000,00;50.000,00;75.000,00;100.000,00;
2025;14;"5118";"1331";"0453";10623;"05Y5";"Não";4.559.703,00;4.753.741,00;4.971.708,00;5.220.614,00;
2025;14;"5118";"1331";"0470";10777;"062V";"Sim";0,60;60,00;60,00;60,00;
2025;14;"5118";"1331";"0473";10861;"05YZ";"Sim";44,00;49,00;55,00;60,00;
2025;14;"5118";"1331";"0503";11070;"05YK";"Sim";6.388,00;6.876,00;7.361,00;7.852,00;
2025;14;"5118";"1331";"0509";11124;"06B8";"Não";70,00;75,00;78,00;80,00;
2025;14;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;14;"5120";"1339";"0494";10950;"05RZ";"Sim";21,00;42,00;63,00;84,00;
2025;14;"5121";"1316";"0367";9736;"05QZ";"Sim";1.900.000,00;4.200.000,00;6.900.000,00;10.000.000,00;
2025;14;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;14;"5122";"1295";"0249";9415;"05LU";"Sim";60,00;513,00;665,00;817,00;
2025;14;"5123";"1280";"0472";10782;"05L4";"Não";11.122.837,00;13.347.405,00;16.016.886,00;19.220.263,00;
2025;14;"5123";"1280";"0488";10904;"064U";"Sim";50,00;46,40;73,60;100,00;
2025;14;"5125";"1312";"0511";11433;"06VP";"Não";600.000,00;2.000.000,00;;;
2025;14;"5125";"1312";"0512";11159;"06WG";"Não";6.881,00;6.881,00;6.881,00;6.881,00;
2025;14;"5126";"1337";"0404";10238;"06SN";"Sim";570,00;1.097,00;1.624,00;2.151,00;
2025;14;"5133";"1332";"0370";9759;"05AO";"Sim";945.000,00;949.000,00;891.000,00;833.000,00;
2025;14;"5602";"1259";"0399";10126;"05DR";"Sim";26.954.503,00;27.497.325,00;28.040.147,00;28.582.968,00;
2025;14;"6112";"1261";"0100";8959;"054A";"Sim";42,00;51,00;62,00;70,00;
2025;14;"6112";"1261";"0236";9348;"056O";"Sim";54,27;60,75;68,93;78,20;
2025;14;"6112";"1261";"0363";9718;"05AS";"Sim";66,00;73,00;77,00;77,00;
2025;14;"6113";"1276";"0091";11406;"065M";"Sim";60,00;100,00;100,00;100,00;
2025;15;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;15;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;15;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;15;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;15;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;15;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;15;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;15;"1158";"1318";"0247";11567;"06N8";"Sim";2.602,00;5.202,00;7.791,00;10.456,00;
2025;15;"1158";"1318";"0272";9468;"05UK";"Sim";81,70;92,50;100,00;100,00;
2025;15;"1158";"1318";"0275";9510;"05ZC";"Sim";10,00;11,00;11,00;11,00;
2025;15;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;15;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;15;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;15;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;15;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;15;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;15;"1190";"1317";"0277";9476;"05X6";"Não";5,70;6,60;7,50;8,30;
2025;15;"1191";"1328";"0321";10136;"05E3";"Não";1.600.000,00;1.650.000,00;1.700.000,00;1.750.000,00;
2025;15;"1191";"1328";"0324";10172;"05EE";"Não";0,85;88,00;92,00;96,00;
2025;15;"1191";"1328";"0325";10182;"05EJ";"Não";1,00;1,34;1,40;1,47;
2025;15;"1191";"1328";"0327";10241;"05H1";"Não";1,00;15,00;32,00;52,00;
2025;15;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;15;"1191";"1328";"0330";10532;"05H6";"Não";685.971,00;1.106.100,00;1.231.100,00;1.320.000,00;
2025;15;"1191";"1328";"0331";10050;"05D6";"Não";0,75;87,00;102,00;102,00;
2025;15;"1191";"1328";"0333";10805;"05IS";"Não";118.000,00;37,11;37,57;38,03;
2025;15;"1191";"1328";"0334";10322;"05FT";"Não";509.000,00;801.200,00;775.000,00;778.000,00;
2025;15;"1617";"1305";"0514";11222;"06SA";"Sim";15,00;252,00;384,00;494,00;
2025;15;"2301";"1267";"0534";11475;"06C6";"Sim";70,00;75,00;80,00;80,00;
2025;15;"2303";"1277";"0037";8840;"05HC";"Sim";91,20;93,40;95,70;97,90;
2025;15;"2303";"1277";"0038";9294;"0560";"Sim";456,00;470,00;484,00;503,00;
2025;15;"2304";"1310";"0214";10649;"06SL";"Não";10,00;20,00;30,00;40,00;
2025;15;"2304";"1310";"0216";10714;"06TD";"Não";5,00;10,00;15,00;20,00;
2025;15;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;15;"2305";"1251";"0097";9029;"054I";"Não";30,00;30,00;30,00;30,00;
2025;15;"2305";"1251";"0105";9116;"05H7";"Sim";89,90;91,70;93,40;95,20;
2025;15;"2305";"1251";"0151";9052;"05N2";"Sim";28.870,00;39.069,00;44.526,00;49.272,00;
2025;15;"2306";"1308";"0180";9566;"0686";"Não";24,00;24,00;24,00;24,00;
2025;15;"2306";"1308";"0181";9851;"068M";"Não";21.174.000,00;21.174.000,00;21.174.000,00;21.174.000,00;
2025;15;"2306";"1308";"0182";9690;"069X";"Não";200,00;200,00;200,00;200,00;
2025;15;"2306";"1308";"0183";9702;"06A1";"Não";100,00;100,00;100,00;100,00;
2025;15;"2306";"1308";"0204";9710;"06C2";"Não";40,00;35,00;37,00;37,00;
2025;15;"2306";"1308";"0205";9720;"06IO";"Sim";13,00;33,00;67,00;100,00;
2025;15;"2307";"1307";"0178";10053;"06CM";"Sim";0,00;2,00;4,00;6,00;
2025;15;"2307";"1307";"0179";10080;"06CO";"Sim";59,50;64,50;68,50;71,50;
2025;15;"2308";"1309";"0411";10214;"06RA";"Sim";4.500,00;5.400,00;6.480,00;7.776,00;
2025;15;"2308";"1309";"0415";10286;"06DU";"Não";1,17;1,30;1,43;1,60;
2025;15;"2308";"1309";"0425";10360;"06PJ";"Não";15,00;13.025.810,93;13.677.101,48;14.360.956,56;
2025;15;"2308";"1309";"0428";10423;"06WD";"Sim";1.400,00;44,00;68,00;81,00;
2025;15;"2310";"1253";"0130";9776;"05AU";"Não";21.000,00;30.000,00;32.000,00;35.000,00;
2025;15;"2310";"1253";"0131";9077;"054O";"Sim";12,00;12,50;12,70;12,80;
2025;15;"2310";"1253";"0132";9312;"0568";"Sim";600.000,00;169.000,00;338.000,00;507.000,00;
2025;15;"2310";"1253";"0133";9027;"054L";"Sim";16,00;25,00;37,00;49,00;
2025;15;"2310";"1253";"0134";9167;"054W";"Sim";64,00;74,00;90,00;90,00;
2025;15;"2310";"1253";"0135";10488;"05GY";"Sim";32,00;34,00;37,00;40,00;
2025;15;"2310";"1253";"0136";9970;"05CL";"Não";500,00;1.550,00;1.600,00;1.650,00;
2025;15;"2310";"1253";"0137";9940;"05CB";"Sim";53,00;53,17;53,92;55,12;
2025;15;"2310";"1253";"0138";10624;"05HQ";"Sim";2.560,00;5.248,00;8.070,00;11.034,00;
2025;15;"2310";"1253";"0139";10722;"05I0";"Sim";10,00;12,00;14,00;15,00;
2025;15;"2310";"1253";"0140";10009;"05CT";"Sim";2.350,00;4.800,00;7.350,00;10.000,00;
2025;15;"2310";"1253";"0141";10266;"05FC";"Sim";25,00;40,00;50,00;60,00;
2025;15;"2310";"1253";"0142";10869;"05K3";"Sim";6,00;5,50;5,25;5,00;
2025;15;"2310";"1253";"0143";10811;"05IX";"Sim";49,62;50,14;50,65;51,03;
2025;15;"2310";"1253";"0156";9214;"055C";"Sim";1.300,00;8.379,00;12.529,00;16.129,00;
2025;15;"2310";"1253";"0382";9921;"05C7";"Sim";6,00;8,00;9,00;10,00;
2025;15;"2315";"1275";"0220";9273;"055S";"Não";100,00;100,00;100,00;100,00;
2025;15;"2316";"1326";"0313";11177;"05Q4";"Não";4,00;4,00;4,00;4,00;
2025;15;"2317";"1293";"0161";11313;"05X2";"Não";60,00;60,00;60,00;60,00;
2025;15;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;15;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;15;"2320";"1260";"0506";11113;"06SC";"Não";90,00;90,00;90,00;90,00;
2025;15;"2323";"1330";"0365";9724;"05A8";"Sim";2.046.092,00;2.148.397,00;2.255.816,00;2.368.607,00;
2025;15;"2324";"1311";"0209";11003;"06WF";"Não";370.194.709,40;10,00;10,50;10,80;
2025;15;"2324";"1311";"0210";11012;"06IE";"Não";620.341,90;5,00;7,50;10,00;
2025;15;"2324";"1311";"0524";11323;"06PY";"Não";11,00;12,00;13,00;14,00;
2025;15;"2801";"1333";"0427";10449;"05XC";"Não";11,42;11,88;12,52;14,85;
2025;15;"2801";"1333";"0471";10776;"06A2";"Não";0,64;0,66;0,67;0,70;
2025;15;"2801";"1333";"0535";11480;"06C9";"Não";6,00;3,90;2,00;2,00;
2025;15;"2801";"1333";"0540";11516;"06FK";"Não";335,00;340,00;345,00;352,00;
2025;15;"2801";"1333";"0541";11544;"06G6";"Não";20,00;25,00;30,00;35,00;
2025;15;"3101";"1262";"0011";8954;"06MZ";"Sim";226.227,00;216.494,51;223.034,44;224.053,69;
2025;15;"3101";"1262";"0012";8815;"06LT";"Sim";189.308,00;192.474,00;193.995,00;198.770,00;
2025;15;"3102";"1274";"0044";8837;"0708";"Não";0,00;5,00;5,00;5,00;
2025;15;"3102";"1274";"0045";8838;"06SB";"Não";0,80;0,80;0,80;0,80;
2025;15;"3102";"1274";"0046";8843;"06S5";"Sim";1,25;2,50;3,75;5,00;
2025;15;"3102";"1274";"0049";8847;"06S7";"Não";14,75;16,50;18,25;20,00;
2025;15;"3103";"1272";"0029";9335;"06G5";"Não";19,50;18,50;17,50;17,50;
